CommentID,AnswerID,CommenterID,CommentDate,CommentTextLen,Reputation,CommentAge,IsAccepted,CommentTextProc,CommentScore,Sentiment,Label,Group,IsUseful,IsUsefulSum,AnswerDate,ByAsker,ByAnswerer,ByOtherAnswerer,ByCommenter,ByOutsider,AnswererID,QuestionID,AskerID,ByInsider
71429650,42131003,7538821,2017-02-09 08:16:05,54,0,0.0164467592592593,FALSE,guess instal use mobil internet,0,0,20,7,0,0,2017-02-09 07:52:24,1,0,0,0,0,2308683,42130951,7538821,1
71462533,42147772,589924,2017-02-09 22:26:44,237,212058,0.0144907407407407,FALSE,cut sarcasm comment not critiqu actual address two issu question not show how could use not explain what issu made hard take advantag solut,0,-0.34,9,4,1,1,2017-02-09 22:05:52,0,0,1,0,0,203856,42146873,1509295,1
71462533,42147772,589924,2017-02-09 22:26:44,153,212058,0.0144907407407407,FALSE,but want critiqu one want post not hijack someon els question peopl could actual link,0,0.2244,20,7,0,1,2017-02-09 22:05:52,0,0,1,0,0,203856,42146873,1509295,1
77936236,42179456,4961922,2017-08-03 14:46:28,105,611,172.855555555556,FALSE,sdkmanag not download ani platform say done but when check back not,1,0,10,4,1,1,2017-02-11 18:14:28,0,0,0,0,1,5877810,37505709,6118050,0
71525758,42181044,5528593,2017-02-11 21:35:02,189,20266,0.0335763888888889,TRUE,<CALL> line column index <CODE> show what column omitt not need item updat answer,1,0,7,3,1,1,2017-02-11 20:46:41,0,1,0,0,0,5528593,42180866,7058973,1
71542393,42190240,7550907,2017-02-12 16:44:04,135,40,0.00506944444444444,TRUE,add transact card get adapt notifi data set chang success element list transact array list,0,0,18,6,1,1,2017-02-12 16:36:46,0,1,0,0,0,7550907,42189079,7553621,1
71584675,42211704,3044431,2017-02-13 19:12:48,62,93,0.00153935185185185,FALSE,renato afonso make sens thank ill give shot,0,-0.0772,1,1,0,0,2017-02-13 19:10:35,0,0,0,0,1,6256572,42211150,0,0
71661884,42251925,5238915,2017-02-15 14:30:41,291,2215,0.00685185185185185,FALSE,<CALL> when alloc char <CODE> pointer alway safe add extra when use malloc <CODE> may work but futur not malloc <CODE> doe not alloc enough space <CODE> access beyond bound what alloc,1,0.2382,18,6,1,1,2017-02-15 14:20:49,0,1,0,0,0,5238915,42251528,5830611,1
71709774,42276590,1945651,2017-02-16 14:31:23,162,55267,0.00619212962962963,FALSE,sloppi way get around use namespac correct result network element <CODE> differ namespac descend element,1,0,9,4,1,1,2017-02-16 14:22:28,0,0,1,0,0,7533349,42276322,3860559,1
71731331,42282297,4929321,2017-02-17 00:50:08,35,12,0.249456018518519,FALSE,perfect thank much,0,0.7772,1,1,0,0,2017-02-16 18:50:55,1,0,0,0,0,3965347,42278200,4929321,1
71891039,42310156,294884,2017-02-21 15:00:27,197,15565,3.55186342592593,TRUE,hey <CALL> total honest not bother googl stackoverflow com anim constraint swift found exampl common question cheer,0,0.7556,20,7,0,0,2017-02-18 01:45:46,0,0,0,1,0,763546,42309714,7555187,1
71843994,42336263,7134058,2017-02-20 13:53:15,134,1084,0.411597222222222,FALSE,<CALL> show math how get when one trasact insert anoth delet ? what phantom read ?,0,0,14,5,1,1,2017-02-20 04:00:33,0,1,0,0,0,7134058,42334081,7543388,1
71834893,42339575,7562652,2017-02-20 10:04:41,18,19,0.0708101851851852,TRUE,thank much,0,0.3612,1,1,0,0,2017-02-20 08:22:43,1,0,0,0,0,3185459,42339047,7562652,1
71864831,42356951,2797826,2017-02-21 01:14:18,33,7975,0.00403935185185185,FALSE,sure standard ?,0,0.4404,14,5,1,1,2017-02-21 01:08:29,0,0,0,0,1,7476755,42356939,4725622,0
71864901,42356951,1505939,2017-02-21 01:19:02,75,79250,0.00732638888888889,FALSE,<CALL> must least bit therefor hold bit integ,0,0,16,6,1,1,2017-02-21 01:08:29,0,0,0,0,1,7476755,42356939,4725622,0
77563057,42363471,653966,2017-07-25 10:40:50,111,689,154.049583333333,FALSE,work could see except barf command line which got move much oblig,0,0,1,1,0,0,2017-02-21 09:29:26,0,0,0,0,1,590728,38624453,5173926,0
71883251,42366098,6070611,2017-02-21 12:02:15,32,387,0.0219907407407407,FALSE,get scroll height ?,1,0,14,5,1,1,2017-02-21 11:30:35,0,1,0,0,0,6070611,42365975,2672388,1
71889679,42367570,3157177,2017-02-21 14:32:23,236,5,0.0796527777777778,FALSE,thank appreci effort actual though not step scenario demonstr but reach answer line one document document provid scenario post soon,1,0.4939,1,1,0,0,2017-02-21 12:37:41,1,0,0,0,0,3472757,42364393,3157177,1
71892642,42371074,3440018,2017-02-21 15:34:48,86,18,0.0159027777777778,FALSE,how configur far awar onli way configur,0,0,18,6,1,1,2017-02-21 15:11:54,1,0,0,0,0,7118801,42369443,3440018,1
71903151,42376335,5183722,2017-02-21 20:13:50,125,5,0.0280555555555556,FALSE,robomongo not issu work perfect fine without ssh tunnel long start command,0,0.7184,5,3,1,1,2017-02-21 19:33:26,1,0,0,0,0,153028,42376143,5183722,1
71903151,42376335,5183722,2017-02-21 20:13:50,126,5,0.0280555555555556,FALSE,error consol connect <CALL> connect fail,0,-0.7184,10,4,1,1,2017-02-21 19:33:26,1,0,0,0,0,153028,42376143,5183722,1
71903151,42376335,5183722,2017-02-21 20:13:50,162,5,0.0280555555555556,FALSE,doubl test also tri use mongo exe window which connect perfect fine long run look log report noth,0,0.7184,17,6,1,1,2017-02-21 19:33:26,1,0,0,0,0,153028,42376143,5183722,1
78601160,42458207,508677,2017-08-22 15:27:30,17,109,177.979884259259,FALSE,work thx,0,0.4199,1,1,0,0,2017-02-25 15:56:28,0,0,0,0,1,25280,35519538,0,0
72114903,42487287,6375113,2017-02-27 14:02:34,39,1691,0.0139467592592593,FALSE,format code indent space,0,0,9,4,1,1,2017-02-27 13:42:29,0,0,0,0,1,7612448,40948290,3508719,0
72122595,42489614,69178,2017-02-27 17:08:11,52,7008,0.0663194444444445,FALSE,nice doe not compil suppos,0,0.4215,3,2,1,1,2017-02-27 15:32:41,0,0,0,1,0,598696,42488479,1866775,1
76186885,42508329,1427338,2017-06-16 23:46:33,169,1393,108.487268518519,FALSE,info new featur <URL> dont forget use subscrib exploit result,0,0.0685,18,6,1,1,2017-02-28 12:04:53,0,0,0,0,1,7635333,36087145,1152320,0
72377415,42538927,4610489,2017-03-06 11:45:04,135,112,4.73461805555556,FALSE,way place outlet <CODE> templat one let item <CODE> anoth compon ? not direct insid compon <CODE> ?,0,0,14,5,1,1,2017-03-01 18:07:13,0,0,0,0,1,710268,37225722,160393,0
72230455,42547483,2931146,2017-03-02 05:27:51,45,4124,0.000775462962962963,TRUE,base <CALL> comment question,0,0,20,7,0,0,2017-03-02 05:26:44,0,1,0,0,0,2931146,42544874,7542636,1
74732678,42555683,4220410,2017-05-08 13:04:03,72,85,67.0205787037037,FALSE,made ani progress recreat map project ?,0,0.4215,14,5,1,1,2017-03-02 12:34:25,1,0,0,0,0,814389,39885441,4220410,1
72297692,42578171,2647042,2017-03-03 15:23:42,26,49,0.147581018518519,FALSE,okay got thank,0,0.5859,1,1,0,1,2017-03-03 11:51:11,1,0,0,0,0,2408230,42565099,2647042,1
72297692,42578171,2647042,2017-03-03 15:23:42,95,49,0.147581018518519,FALSE,found not enabl whoop <URL>,0,0,19,6,1,1,2017-03-03 11:51:11,1,0,0,0,0,2408230,42565099,2647042,1
78036238,42614410,6723642,2017-08-07 00:58:47,56,382,154.137303240741,TRUE,seem date answer thank,0,0.3612,1,1,0,0,2017-03-05 21:41:04,1,0,0,0,0,468894,39769073,6723642,1
72420838,42647078,338068,2017-03-07 11:38:00,89,19684,0.00881944444444445,FALSE,<CALL> got doc back ? where look doe not seem,0,0,15,5,1,1,2017-03-07 11:25:18,0,0,1,0,0,253266,42647061,6781768,1
72422282,42647901,7319386,2017-03-07 12:15:46,29,94,0.00594907407407407,TRUE,navig veri late,0,0,9,4,1,1,2017-03-07 12:07:12,1,0,0,0,0,2783370,42647830,7319386,1
72422511,42647901,7319386,2017-03-07 12:21:48,138,94,0.0101388888888889,TRUE,let continu discuss chat <URL>,0,0,20,7,0,0,2017-03-07 12:07:12,1,0,0,0,0,2783370,42647830,7319386,1
72489095,42682430,5292302,2017-03-08 21:44:58,424,11344,0.00261574074074074,FALSE,link solut welcom but pleas ensur answer use without add context around link meta stackexchang com fellow user idea what whi quot relev part page link case target page unavail answer littl link may delet stackoverflow com help delet answer,0,0.9161,9,4,1,1,2017-03-08 21:41:12,0,0,0,0,1,977622,39848999,996638,0
72503806,42690566,5614342,2017-03-09 08:45:55,132,36,0.000763888888888889,FALSE,fyi onli convert plain object queri string need resolv nest object recurs strategi,0,0.6289,9,4,1,1,2017-03-09 08:44:49,0,1,0,0,0,5614342,40270335,3292735,1
72565592,42722189,2186364,2017-03-10 16:13:41,21,65,0.0264930555555556,TRUE,sean lang apolog,0,0,20,7,0,0,2017-03-10 15:35:32,0,0,0,1,0,3813116,42721637,6357800,1
72565630,42722189,3813116,2017-03-10 16:14:51,177,13544,0.0273032407407407,TRUE,not need apolog well worth point max remov subqueri fail row status like paid,0,0.0516,18,6,1,1,2017-03-10 15:35:32,0,1,0,0,0,3813116,42721637,6357800,1
73562988,42739742,984264,2017-04-06 05:56:41,164,19,25.427974537037,FALSE,sorri late respons test code what happen print format befor which also need print ticket,0,-0.0772,18,6,1,1,2017-03-11 19:40:24,1,0,0,0,0,7644018,42735648,984264,1
72601870,42741819,7695839,2017-03-11 23:51:10,41,5,0.0243055555555556,FALSE,dont realli understand what say,0,0,15,5,1,1,2017-03-11 23:16:10,1,0,0,0,0,6364469,42741597,7695839,1
72608311,42741819,6364469,2017-03-12 09:22:06,202,30,0.420787037037037,FALSE,almost posit bracket end misplac caus loop wrong level anyway work <URL>,0,0.0534,16,6,1,1,2017-03-11 23:16:10,0,1,0,0,0,6364469,42741597,7695839,1
72760408,42752579,5440638,2017-03-16 03:12:50,212,384,3.28887731481482,FALSE,give credit where credit due python liner <URL> thank <CALL>,0,0.8687,19,6,1,1,2017-03-12 20:16:51,0,1,0,0,0,5440638,38586364,1458036,1
72646348,42765421,5168011,2017-03-13 14:06:38,27,9144,0.00730324074074074,FALSE,<CALL> edit answer,0,0,20,7,0,0,2017-03-13 13:56:07,0,1,0,0,0,5168011,42765366,7702621,1
72653594,42765421,4549554,2017-03-13 16:47:37,191,8349,0.119097222222222,FALSE,<CALL> what exact not work ? not select new option select select index <CODE> option select but select select option text <CODE> still show first option ?,0,0,15,5,1,1,2017-03-13 13:56:07,0,0,0,1,0,5168011,42765366,7702621,1
72772340,42831120,7720426,2017-03-16 10:26:51,24,2,0.00650462962962963,TRUE,thank ill give,0,0.0258,20,7,0,0,2017-03-16 10:17:29,1,0,0,0,0,7272910,42830868,7720426,1
72773380,42831120,7720426,2017-03-16 10:51:38,475,2,0.0237152777777778,TRUE,seem work onli half time upload file updat databas dont know whi folder upload file name move upload file temp name folder queri insert noca admin <CODE> gal <CODE> <CODE> photo <CODE> activ <CODE> valu null file name mysqli queri dbc queri echo upload els echo fail els exit error upload file,0,0.5319,9,4,1,1,2017-03-16 10:17:29,1,0,0,0,0,7272910,42830868,7720426,1
72801121,42846377,693275,2017-03-16 23:10:01,397,14128,0.00300925925925926,FALSE,<CALL> whi provid option which turn solut offer see what mean though not sure necessarili cheat math max <CODE> nativ languag featur not explicit state question not use languag featur what test knowledg languag featur rather algorithm ?,1,0.0869,20,7,0,0,2017-03-16 23:05:41,0,1,0,0,0,693275,42846325,7711351,1
72834557,42863993,5563083,2017-03-17 17:56:49,224,6807,0.0103819444444444,TRUE,<CALL> way how aggreg work group row togeth which foo <CODE> bar foo <CODE> which row group pick onli greatest valu bar creat <CODE>,1,0.765,18,6,1,1,2017-03-17 17:41:52,0,1,0,0,0,5563083,42863569,279791,1
72875356,42886300,775806,2017-03-19 12:43:16,86,50885,0.0312268518518519,FALSE,version <CALL> seem much simpler cleaner probabl delet mine,0,0.1779,2,2,1,1,2017-03-19 11:58:18,0,1,0,0,0,775806,42885210,3577745,1
72875582,42886718,7735011,2017-03-19 12:53:53,24,,0.0075462962962963,FALSE,sorri but not get,0,-0.0387,15,5,1,1,2017-03-19 12:43:01,1,0,0,0,0,3100312,42886645,7735011,1
72876047,42886718,3100312,2017-03-19 13:19:32,126,9773,0.0253587962962963,FALSE,someth els wrong code rand <CODE> proven said write testprogram rand <CODE> see,0,-0.4767,18,6,1,1,2017-03-19 12:43:01,0,1,0,0,0,3100312,42886645,7735011,1
72913586,42903262,3599620,2017-03-20 15:04:57,98,,0.12068287037037,TRUE,but one littl thing where implement code scroll back top chang imag ? <CALL>,0,-0.2263,14,5,1,1,2017-03-20 12:11:10,0,0,0,0,1,3385459,42903144,0,0
72982160,42942774,7561005,2017-03-22 04:41:05,97,42,0.00724537037037037,FALSE,not use proper lang use command <URL>,0,0,19,6,1,1,2017-03-22 04:30:39,1,0,0,0,0,7393683,42942580,7561005,1
74524683,42970884,7690699,2017-05-02 14:47:04,91,100,40.2565393518519,FALSE,thank onli solut work hero tour use angular cli,1,0.8313,1,1,0,0,2017-03-23 08:37:39,0,0,0,0,1,6128824,37377529,173817,0
73079787,42992216,6579138,2017-03-24 08:30:48,69,25,0.116203703703704,FALSE,angular provid state inject use state statenam,0,0,16,6,1,1,2017-03-24 05:43:28,0,1,0,0,0,6579138,42990865,7673938,1
73147048,43001432,4041795,2017-03-26 15:35:10,27,384,2.06677083333333,FALSE,code work ?,0,0,14,5,1,1,2017-03-24 13:59:01,0,1,0,0,0,4041795,42998267,6621026,1
73147145,43001432,4041795,2017-03-26 15:39:11,452,384,2.06956018518519,FALSE,wait see want save color app stop hmm let think could offcours store list properti extern file read but would ugli never develop program need save data differ run but believ exist sophist way specif python librari believ let see find,0,0.9091,16,6,1,1,2017-03-24 13:59:01,0,1,0,0,0,4041795,42998267,6621026,1
74345967,43035229,3723783,2017-04-27 05:04:38,270,138,31.2847337962963,FALSE,how assign new variabl call session dialog data entiti object contain entiti recogn lui recogn recogn method ? need store entiti somewher use waterfal befor dialog end,0,0,14,5,1,1,2017-03-26 22:14:37,0,0,0,0,1,7771054,37435533,4747671,0
73207606,43061505,4963750,2017-03-28 06:05:33,148,95,0.0117708333333333,TRUE,thank work tweak updat question but work wsse binari secur token wsse binari secur token <CODE>,1,0.3054,1,1,0,0,2017-03-28 05:48:36,1,0,0,0,0,7036419,43061462,4963750,1
77537704,43099932,3346095,2017-07-24 18:33:12,61,689,117.056655092593,FALSE,exact what want function total clear,0,0.54,1,1,0,1,2017-03-29 17:11:37,0,0,0,0,1,4391129,37177811,2605733,0
77537704,43099932,3346095,2017-07-24 18:33:12,194,689,117.056655092593,FALSE,howev not abl get work imag <URL> end rotat slight wrong edg cut would take look ?,0,-0.6003,14,5,1,1,2017-03-29 17:11:37,0,0,0,0,1,4391129,37177811,2605733,0
73401088,43162581,3369315,2017-04-01 23:47:22,22,478,0.0640277777777778,FALSE,understand ?,0,0,14,5,1,1,2017-04-01 22:15:10,0,1,0,0,0,3369315,43162565,4930565,1
73539889,43234374,3469496,2017-04-05 14:59:38,169,764,0.0141782407407407,TRUE,note sys messag not valid object ancient server howev select master dbo sysmessag where error msglangid <CODE> doe work thank,1,0.126,5,3,1,1,2017-04-05 14:39:13,1,0,0,0,0,3813116,43234288,3469496,1
73587251,43257449,5800667,2017-04-06 15:21:28,51,17,0.0566435185185185,FALSE,done but still issu,0,0,13,4,1,1,2017-04-06 13:59:54,1,0,0,0,0,3160747,43256640,5800667,1
73587251,43257449,5800667,2017-04-06 15:21:28,109,17,0.0566435185185185,FALSE,edit question full htaccess file not sure where mistak,0,-0.5207,18,6,1,1,2017-04-06 13:59:54,1,0,0,0,0,3160747,43256640,5800667,1
75548188,43265955,1067339,2017-05-30 19:09:57,19,1447,53.9102662037037,FALSE,work like charm,1,0.6696,1,1,0,0,2017-04-06 21:19:10,0,0,0,0,1,1173020,34470491,5565100,0
73712575,43321498,3691838,2017-04-10 13:15:49,90,17,0.0917361111111111,FALSE,page load post back call method first compani bind form,0,0,18,6,1,1,2017-04-10 11:03:43,1,0,0,0,0,5836671,43311554,3691838,1
74961947,43381147,1202145,2017-05-14 16:00:41,173,468,31.6942476851852,FALSE,issu miss imag <CODE> down <CODE> command not work correct answer use docker compos <CODE> clear imag build <CODE> <CODE>,0,0.1027,16,6,1,1,2017-04-12 23:20:58,0,0,0,0,1,3790959,37454548,2688031,0
73919293,43430724,5637221,2017-04-15 20:07:17,36,7,0.000844907407407407,TRUE,but whi color line ?,1,0,14,5,1,1,2017-04-15 20:06:04,1,0,0,0,0,5129275,43430713,5637221,1
73927734,43432999,0,2017-04-16 08:20:02,51,,0.261631944444444,FALSE,edit question unclear first,0,-0.25,18,6,1,1,2017-04-16 02:03:17,0,0,0,0,0,3407923,43432603,0,0
73982236,43435485,3326666,2017-04-18 03:57:06,423,300,1.79358796296296,TRUE,exampl geom line <CODE> set seed <CODE> data test data frame letter runif runif <CODE> data doe not specifi ggplot test group geom bar stat ident geom line <CODE> but aesthet edit specifi differ column ggplot test group geom bar stat ident geom line <CODE>,0,0,17,6,1,1,2017-04-16 08:54:20,1,0,0,0,0,7360839,43434725,3326666,1
76946309,43455483,8014104,2017-07-08 12:06:48,109,69,81.8139583333333,FALSE,not realli answer question but still use clear show differ self static,0,0.8126,1,1,0,0,2017-04-17 16:34:42,0,0,0,0,1,594867,37460592,4437206,0
74080151,43470236,7739945,2017-04-20 07:43:24,32,84,1.86665509259259,TRUE,auto repli facebook page,0,0,18,6,1,1,2017-04-18 10:55:25,1,0,0,0,0,7196681,43469764,7739945,1
74215466,43470236,7196681,2017-04-24 08:25:08,327,35,5.89563657407407,TRUE,get problem clear bot facebook page tri stop kind auto repli user facebook ? bot when user tri initi convers ? tri stop repli use notifi which given user ? right ?,0,-0.6662,14,5,1,1,2017-04-18 10:55:25,0,1,0,0,0,7196681,43469764,7739945,1
74037654,43490898,4245446,2017-04-19 09:20:42,87,6188,0.0188888888888889,TRUE,<CALL> follow link documen see not bind,0,0,18,6,1,1,2017-04-19 08:53:30,0,1,0,0,0,4245446,43490793,1663023,1
74208505,43579394,7123080,2017-04-24 03:48:38,46,12,0.00884259259259259,FALSE,yeah work veri well thank veri much,0,0.7485,1,1,0,0,2017-04-24 03:35:54,1,0,0,0,0,5367486,43579311,7123080,1
74215781,43582166,11742,2017-04-24 08:34:48,16,2815,0.0460300925925926,FALSE,well ?,0,0.2732,14,5,1,1,2017-04-24 07:28:31,0,1,0,0,0,11742,43581891,2216718,1
74221275,43582166,6550273,2017-04-24 10:55:24,128,299,0.143668981481482,FALSE,use latest version angular cli <CODE> use aot bundl default build prod <CODE> cmd,0,0,18,6,1,1,2017-04-24 07:28:31,0,0,0,0,1,11742,43581891,2216718,0
74240611,43595200,1261752,2017-04-24 18:34:16,480,178,0.00773148148148148,TRUE,not disagre june sentiment especi never done befor inde daunt hand done befor various job differ system not not find ani magic code step ani autom manner but defin set step done develop proper set queri select updat queri complet effici good luck,0,0.9017,18,6,1,1,2017-04-24 18:23:08,0,1,0,0,0,1261752,43593520,7914935,1
74264632,43601580,7779482,2017-04-25 10:19:40,231,4,0.245208333333333,TRUE,<CALL> kumar whi not work chang post array label titl desc url post array cust name titl father name url retriev accord,0,0,14,5,1,1,2017-04-25 04:26:34,1,0,0,0,0,1817690,43601527,7779482,1
74357684,43652498,2359679,2017-04-27 10:31:38,28,3743,0.0864583333333333,FALSE,<CALL> yes right,1,0.6124,16,6,1,1,2017-04-27 08:27:08,0,1,0,0,0,2359679,43651083,7084406,1
74376707,43652498,7084406,2017-04-27 17:59:13,475,17,0.397280092592593,FALSE,might later work fine bit short time stick got anoth problem though move rsa use thing help encrypt rsa instead right work letter but write onli run letter code seem think split messag array run everi letter one one mayb array walk ?,0,-0.1154,14,5,1,1,2017-04-27 08:27:08,1,0,0,0,0,2359679,43651083,7084406,1
74426812,43688054,6029837,2017-04-28 23:46:24,165,125,0.157581018518519,TRUE,nevertheless good practic add trail slash rout unless want work onli without trail slash ani particular reason,0,0.0772,5,3,1,1,2017-04-28 19:59:29,0,1,0,0,0,6029837,43685397,3850610,1
74426812,43688054,6029837,2017-04-28 23:46:24,43,125,0.157581018518519,TRUE,good know work <CALL>,0,0.4404,20,7,0,1,2017-04-28 19:59:29,0,1,0,0,0,6029837,43685397,3850610,1
74437501,43696098,844416,2017-04-29 13:41:46,33,29882,0.0205439814814815,TRUE,sketch possibl approach,1,0,20,7,0,0,2017-04-29 13:12:11,0,1,0,0,0,844416,43693170,2033412,1
74572138,43759968,1936400,2017-05-03 16:26:22,98,166,0.167592592592593,FALSE,nice solv loop within rout timer retri count similar what,0,0.8374,16,6,1,1,2017-05-03 12:25:02,1,0,0,0,0,865766,40760962,1936400,1
74701200,43832191,6428638,2017-05-07 13:42:56,32,6167,0.0018287037037037,TRUE,<CALL> show full control,0,0,15,5,1,1,2017-05-07 13:40:18,0,1,0,0,0,6428638,43832172,7924465,1
74701505,43832191,6428638,2017-05-07 13:59:42,334,6167,0.0134722222222222,TRUE,yep alway make sure function scope <URL> filter api call file upload <CODE> follow order string inject scope <URL> filter api call file upload <CODE> like app control project ctrl scope <URL> filter api call file upload function scope <URL> filter api call file upload <CODE>,0,0.7184,18,6,1,1,2017-05-07 13:40:18,0,1,0,0,0,6428638,43832172,7924465,1
74822623,43842434,3976585,2017-05-10 13:43:23,193,195,2.24398148148148,FALSE,put post becaus want use onli rout not app general put way ask use app general <CALL> lotz,1,0.0772,18,6,1,1,2017-05-08 07:52:03,1,0,0,0,0,750250,43819843,3976585,1
74737341,43850241,5389995,2017-05-08 14:52:38,162,515,0.0177083333333333,FALSE,recyclerview recommend listview purpos anyway propos answer give least littl how link,1,0.2023,9,4,1,1,2017-05-08 14:27:08,0,0,0,0,1,7976323,39499659,1135247,0
74751526,43857565,5014455,2017-05-08 21:57:41,44,13784,0.0199189814814815,FALSE,perhap scare quot would appropri ?,1,-0.4939,20,7,0,0,2017-05-08 21:29:00,0,0,0,1,0,7311767,43849040,667496,1
74756779,43860621,2756466,2017-05-09 03:43:48,49,468,0.00646990740740741,FALSE,dont know reason but not work,0,0,13,4,1,1,2017-05-09 03:34:29,1,0,0,0,0,7579471,43860423,2756466,1
74756779,43860621,2756466,2017-05-09 03:43:48,273,468,0.00646990740740741,FALSE,but work router navig dashboard page sub rout param subscrib param consol log param default not queri param provid let page param page consol log page,0,-0.296,16,6,1,1,2017-05-09 03:34:29,1,0,0,0,0,7579471,43860423,2756466,1
74764392,43864480,240443,2017-05-09 08:18:04,191,100960,0.00520833333333333,TRUE,<CALL> question noth hash indiffer access <CODE> except fact hwia compound confus mani new peopl alreadi string symbol,0,-0.296,5,3,1,1,2017-05-09 08:10:34,0,1,0,0,0,240443,43864383,5128347,1
74764392,43864480,240443,2017-05-09 08:18:04,171,100960,0.00520833333333333,TRUE,like <CODE> integ <CODE> not thing <CODE> string <CODE> <CODE> string <CODE> not thing <CODE> symbol <CODE> but easi convert,0,0.6808,17,6,1,1,2017-05-09 08:10:34,0,1,0,0,0,240443,43864383,5128347,1
74764392,43864480,240443,2017-05-09 08:18:04,115,100960,0.00520833333333333,TRUE,easier fact becaus string convert symbol but not string convert integ,0,0.2263,18,6,1,1,2017-05-09 08:10:34,0,1,0,0,0,240443,43864383,5128347,1
74876172,43901832,4076806,2017-05-11 16:56:26,129,600,0.867638888888889,TRUE,use vaadin think binder vaadin featur howev look like could use editor field vaadin,1,0.3612,16,6,1,1,2017-05-10 20:07:02,1,0,0,0,0,7655834,43900694,4076806,1
74961107,43965624,6041157,2017-05-14 15:22:54,39,40,0.000625,FALSE,correct got anyth wrong,0,-0.4767,20,7,0,0,2017-05-14 15:22:00,0,1,0,0,0,6041157,43965182,8007272,1
75033210,43965624,8007272,2017-05-16 13:12:07,377,0,1.90980324074074,FALSE,check output abov exampl user dict think someth wrong loop becaus dictionari contain list which number variabl list fact contain exact thing mention,0,-0.4215,9,4,1,1,2017-05-14 15:22:00,1,0,0,0,0,6041157,43965182,8007272,1
75008465,43987541,1549450,2017-05-15 22:19:28,32,5902,0.111423611111111,TRUE,yes add index,1,0.4019,16,6,1,1,2017-05-15 19:39:01,0,1,0,0,0,1549450,43984361,3352105,1
75063177,44016905,3283568,2017-05-17 07:15:25,29,2167,0.042650462962963,FALSE,get error log ?,0,-0.4019,15,5,1,1,2017-05-17 06:14:00,0,1,0,0,0,3283568,44016169,5972688,1
75069284,44016905,5972688,2017-05-17 09:44:39,81,0,0.146284722222222,FALSE,tri everyth but noth work ani solut ?,0,0.4497,14,5,1,1,2017-05-17 06:14:00,1,0,0,0,0,3283568,44016169,5972688,1
75068009,44020249,1050875,2017-05-17 09:14:51,32,2534,0.0068287037037037,FALSE,generat post model ?,0,0,14,5,1,1,2017-05-17 09:05:01,0,1,0,0,0,1050875,44020045,7083363,1
75069208,44020249,1050875,2017-05-17 09:42:43,91,2534,0.0261805555555556,FALSE,tri chang form form post url add item path method post,0,0,5,3,1,1,2017-05-17 09:05:01,0,1,0,0,0,1050875,44020045,7083363,1
75215284,44084494,6022656,2017-05-21 13:12:34,37,12419,1.13434027777778,TRUE,expect someth differ ?,0,0,14,5,1,1,2017-05-20 09:59:07,0,1,0,0,0,6022656,44084081,1909456,1
75215284,44084494,6022656,2017-05-21 13:12:34,77,12419,1.13434027777778,TRUE,<CALL> yes exampl matrix initi zero valu,0,0.6597,18,6,1,1,2017-05-20 09:59:07,0,1,0,0,0,6022656,44084081,1909456,1
75194887,44086312,4987285,2017-05-20 13:20:15,55,26017,0.00484953703703704,TRUE,whi not pick int <CODE> type instead bool <CODE> ?,1,0,14,5,1,1,2017-05-20 13:13:16,0,0,1,0,0,1782465,44086269,3392714,1
75254486,44117496,8026700,2017-05-22 16:16:16,49,7,0.00512731481481482,FALSE,imposs tabl view control ?,0,0,14,5,1,1,2017-05-22 16:08:53,1,0,0,0,0,5655632,44117247,8026700,1
75257988,44117496,8026700,2017-05-22 18:06:21,462,7,0.0815740740740741,FALSE,thank work but crush termin app due uncaught except intern inconsist except reason tabl view tabl view fbf frame clip bound yes autores tint color extend gray color space gestur recogn array layer layer content offset content size fail obtain cell data sourc,0,-0.3183,10,4,1,1,2017-05-22 16:08:53,1,0,0,0,0,5655632,44117247,8026700,1
75285244,44131889,1563123,2017-05-23 11:23:10,130,1865,0.0492824074074074,TRUE,return vector not chang depend give index index valid onli one row datafram,0,0,18,6,1,1,2017-05-23 10:12:12,1,0,0,0,0,2901002,44131677,1563123,1
75337024,44141975,5115972,2017-05-24 13:49:52,46,583,0.824166666666667,TRUE,get error querri not function,0,-0.4019,10,4,1,1,2017-05-23 18:03:04,1,0,0,0,0,6567275,44140683,5115972,1
75377371,44141975,5115972,2017-05-25 13:25:36,160,585,1.80731481481481,TRUE,mark correct doe answer question howev not yet understand promis move differ thread thank help,0,0.5293,1,1,0,0,2017-05-23 18:03:04,1,0,0,0,0,6567275,44140683,5115972,1
78336465,44145187,1469259,2017-08-15 08:47:12,195,9754,83.4798148148148,FALSE,first thing tri use fastlan deliv hit problem yesterday today ran fastlan which auto bump number succeed not chang,0,-0.3016,17,6,1,1,2017-05-23 21:16:16,0,0,0,0,1,1290746,36191233,1770246,0
75674099,44159704,3772603,2017-06-02 18:15:47,52,1198,9.2021875,FALSE,kind wish use though good job,1,0.8728,1,1,0,0,2017-05-24 13:24:38,0,0,0,0,1,1785975,15248872,318292,0
75674099,44159704,3772603,2017-06-02 18:15:47,161,1198,9.2021875,FALSE,huh instead use method project camera find posit html element posit absolut posit,1,0,20,7,0,0,2017-05-24 13:24:38,0,0,0,0,1,1785975,15248872,318292,0
